,Idade,Demissão,Viagem de negócios,Diárias recebidas,Departamento,Distância de Casa,Escolaridade,Área de Formação,Número de contratos de trabalho na empresa,ID Funcionário,Nível de Satisfação com o ambiente de trabalho,Gênero,Salário por hora,Nível de envolvimento com o trabalho,Nível hierárquico,Cargo,Satisfação com o trabalho,Estado civil,Renda mensal,Salário Mensal,qtde de empresas que já trabalhou,Maior de idade,Faz hora extra,percentual de aumento de salário,score de performance,Satisfação nas relações Não trabalho,Jornada padrão de trabalho,opção de remaunração variável em ações,Total de anos trabalhados,Qtde de treinamentos realizados no último ano,Equilíbrio vida trabalho,Total de anos trabalhados na empresa,Anos trabalhados na função atual,Anos desde a última promoção,Anos trabalhando com o atual gestor
549,50,Não,Não Viaja,145,Vendas,1,3,Ciências Humanas,1,1040,4,Feminino,95,3,2,Executivo de vendas,3,Casado,6347,24920,0,Sim,Não,12,3,1,80,1,19,3,3,18,7,0,13
550,36,Sim,Viaja raramente,885,Pesquisa e Desenvolvimento,16,4,Ciências Humanas,1,1042,3,Feminino,43,4,1,Técnico de Laboratório,1,Solteiro,2743,8269,1,Sim,Não,16,3,3,80,0,18,1,3,17,13,15,14
551,39,Não,Viaja frequentemente,945,Pesquisa e Desenvolvimento,22,3,Ciências Médicas,1,1043,4,Feminino,82,3,3,Diretor de manufatura,1,Solteiro,10880,5083,1,Sim,Sim,13,3,3,80,0,21,2,3,21,6,2,8
552,33,Não,Não Viaja,1038,Vendas,8,1,Ciências Humanas,1,1044,2,Feminino,88,2,1,Representante de vendas,4,Solteiro,2342,21437,0,Sim,Não,19,3,4,80,0,3,2,2,2,2,2,2
553,45,Não,Viaja raramente,1234,Vendas,11,2,Ciências Humanas,1,1045,4,Feminino,90,3,4,Gerente,4,Casado,17650,5404,3,Sim,Não,13,3,2,80,1,26,4,4,9,3,1,1
554,32,Não,Não Viaja,1109,Pesquisa e Desenvolvimento,29,4,Ciências Médicas,1,1046,4,Feminino,69,3,1,Técnico de Laboratório,3,Solteiro,4025,11135,9,Sim,Não,12,3,2,80,0,10,2,3,8,7,7,7
555,34,Não,Viaja raramente,216,Vendas,1,4,Marketing,1,1047,2,Masculino,75,4,2,Executivo de vendas,4,Divorciado,9725,12278,0,Sim,Não,11,3,4,80,1,16,2,2,15,1,0,9
556,59,Não,Viaja raramente,1089,Vendas,1,2,EnsiNão técnico,1,1048,2,Masculino,66,3,3,Gerente,4,Casado,11904,11038,3,Sim,Sim,14,3,3,80,1,14,1,1,6,4,0,4
557,45,Não,Viaja raramente,788,Recursos HumaNãos,24,4,Ciências Médicas,1,1049,2,Masculino,36,3,1,Recursos HumaNãos,2,Solteiro,2177,8318,1,Sim,Não,16,3,1,80,0,6,3,3,6,3,0,4
558,53,Não,Viaja frequentemente,124,Vendas,2,3,Marketing,1,1050,3,Feminino,38,2,3,Executivo de vendas,2,Casado,7525,23537,2,Sim,Não,12,3,1,80,1,30,2,3,15,7,6,12
559,36,Sim,Viaja raramente,660,Pesquisa e Desenvolvimento,15,3,Outras,1,1052,1,Masculino,81,3,2,Técnico de Laboratório,3,Divorciado,4834,7858,7,Sim,Não,14,3,2,80,1,9,3,2,1,0,0,0
560,34,Não,Viaja raramente,1333,Vendas,10,4,Ciências Humanas,1,1055,3,Feminino,87,3,1,Representante de vendas,3,Casado,2220,18410,1,Sim,Sim,19,3,4,80,1,1,2,3,1,1,0,0
561,38,Não,Viaja frequentemente,1186,Pesquisa e Desenvolvimento,3,4,Outras,1,1060,3,Masculino,44,3,1,Pesquisador cientista,3,Casado,2821,2997,3,Sim,Não,16,3,1,80,1,8,2,3,2,2,2,2
562,50,Não,Viaja raramente,1464,Pesquisa e Desenvolvimento,2,4,Ciências Médicas,1,1061,2,Masculino,62,3,5,Diretor de pesquisa,3,Casado,19237,12853,2,Sim,Sim,11,3,4,80,1,29,2,2,8,1,7,7
563,37,Não,Viaja raramente,124,Pesquisa e Desenvolvimento,3,3,Outras,1,1062,4,Feminino,35,3,2,Reprentante de saúde,2,Solteiro,4107,13848,3,Sim,Não,15,3,1,80,0,8,3,2,4,3,0,1
564,40,Não,Viaja raramente,300,Vendas,26,3,Marketing,1,1066,3,Masculino,74,3,2,Executivo de vendas,1,Casado,8396,22217,1,Sim,Não,14,3,2,80,1,8,3,2,7,7,7,5
565,46,Não,Viaja raramente,430,Pesquisa e Desenvolvimento,1,4,Ciências Médicas,1,1069,4,Masculino,40,3,5,Diretor de pesquisa,4,Divorciado,19627,21445,9,Sim,Não,17,3,4,80,2,23,0,3,2,2,2,2
566,54,Não,Viaja raramente,1082,Vendas,2,4,Ciências Humanas,1,1070,3,Feminino,41,2,3,Executivo de vendas,3,Casado,10686,8392,6,Sim,Não,11,3,2,80,1,13,4,3,9,4,7,0
567,56,Não,Viaja frequentemente,1240,Pesquisa e Desenvolvimento,9,3,Ciências Médicas,1,1071,1,Feminino,63,3,1,Pesquisador cientista,3,Casado,2942,12154,2,Sim,Não,19,3,2,80,1,18,4,3,5,4,0,3
568,36,Não,Viaja raramente,796,Pesquisa e Desenvolvimento,12,5,Ciências Médicas,1,1073,4,Feminino,51,2,3,Diretor de manufatura,4,Solteiro,8858,15669,0,Sim,Não,11,3,2,80,0,15,2,2,14,8,7,8
569,55,Não,Não Viaja,444,Pesquisa e Desenvolvimento,2,1,Ciências Médicas,1,1074,3,Masculino,40,2,4,Gerente,1,Solteiro,16756,17323,7,Sim,Não,15,3,2,80,0,31,3,4,9,7,6,2
570,43,Não,Viaja raramente,415,Vendas,25,3,Ciências Médicas,1,1076,3,Masculino,79,2,3,Executivo de vendas,4,Divorciado,10798,5268,5,Sim,Não,13,3,3,80,1,18,5,3,1,0,0,0
571,46,Não,Viaja raramente,1003,Pesquisa e Desenvolvimento,8,4,Ciências Humanas,1,1080,4,Feminino,74,2,2,Pesquisador cientista,1,Divorciado,4615,21029,8,Sim,Sim,23,4,1,80,3,19,2,3,16,13,1,7
572,51,Sim,Viaja raramente,1323,Pesquisa e Desenvolvimento,4,4,Ciências Humanas,1,1081,1,Masculino,34,3,1,Pesquisador cientista,3,Casado,2461,10332,9,Sim,Sim,12,3,3,80,3,18,2,4,10,0,2,7
573,41,Não,Viaja raramente,509,Pesquisa e Desenvolvimento,7,2,EnsiNão técnico,1,1085,2,Feminino,43,4,1,Pesquisador cientista,3,Casado,3376,18863,1,Sim,Não,13,3,3,80,0,10,3,3,10,6,0,8
574,38,Não,Viaja raramente,330,Pesquisa e Desenvolvimento,17,1,Ciências Humanas,1,1088,3,Feminino,65,2,3,Reprentante de saúde,3,Casado,8823,24608,0,Sim,Não,18,3,1,80,1,20,4,2,19,9,1,9
575,40,Não,Viaja raramente,1492,Pesquisa e Desenvolvimento,20,4,EnsiNão técnico,1,1092,1,Masculino,61,3,3,Reprentante de saúde,4,Casado,10322,26542,4,Sim,Não,20,4,4,80,1,14,6,3,11,10,11,1
576,55,Não,Viaja frequentemente,1091,Pesquisa e Desenvolvimento,2,1,Ciências Humanas,1,1096,4,Masculino,65,3,3,Diretor de manufatura,2,Casado,10976,15813,3,Sim,Não,18,3,2,80,1,23,4,3,3,2,1,2
577,44,Sim,Viaja raramente,1376,Recursos HumaNãos,1,2,Ciências Médicas,1,1098,2,Masculino,91,2,3,Recursos HumaNãos,1,Casado,10482,2326,9,Sim,Não,14,3,4,80,1,24,1,3,20,6,3,6
578,33,Não,Viaja raramente,654,Pesquisa e Desenvolvimento,5,3,Ciências Humanas,1,1099,4,Masculino,34,2,3,Reprentante de saúde,4,Divorciado,7119,21214,4,Sim,Não,15,3,3,80,1,9,2,3,3,2,1,2
579,35,Sim,Viaja raramente,1204,Vendas,4,3,EnsiNão técnico,1,1100,4,Masculino,86,3,3,Executivo de vendas,1,Solteiro,9582,10333,0,Sim,Sim,22,4,1,80,0,9,2,3,8,7,4,7
580,33,Sim,Viaja frequentemente,827,Pesquisa e Desenvolvimento,29,4,Ciências Médicas,1,1101,1,Feminino,54,2,2,Pesquisador cientista,3,Solteiro,4508,3129,1,Sim,Não,22,4,2,80,0,14,4,3,13,7,3,8
581,34,Não,Viaja frequentemente,618,Pesquisa e Desenvolvimento,3,1,Ciências Humanas,1,1103,1,Masculino,45,3,2,Reprentante de saúde,4,Solteiro,7756,22266,0,Sim,Não,17,3,3,80,0,7,1,2,6,2,0,4
582,37,Não,Viaja raramente,309,Vendas,10,4,Ciências Humanas,1,1105,4,Feminino,88,2,2,Executivo de vendas,4,Divorciado,6694,24223,2,Sim,Sim,14,3,3,80,3,8,5,3,1,0,0,0
583,33,Sim,Viaja raramente,1017,Pesquisa e Desenvolvimento,25,3,Ciências Médicas,1,1108,1,Masculino,55,2,1,Pesquisador cientista,2,Solteiro,2313,2993,4,Sim,Sim,20,4,2,80,0,5,0,3,2,2,2,2
584,42,Não,Viaja raramente,469,Pesquisa e Desenvolvimento,2,2,Ciências Médicas,1,1109,4,Masculino,35,3,4,Gerente,1,Casado,17665,14399,0,Sim,Não,17,3,4,80,1,23,3,3,22,6,13,7
585,50,Sim,Viaja frequentemente,959,Vendas,1,4,Outras,1,1113,4,Masculino,81,3,2,Executivo de vendas,3,Solteiro,4728,17251,3,Sim,Sim,14,3,4,80,0,5,4,3,0,0,0,0
586,33,Não,Viaja frequentemente,970,Vendas,7,3,Ciências Humanas,1,1114,4,Feminino,30,3,2,Executivo de vendas,2,Casado,4302,13401,0,Sim,Não,17,3,3,80,1,4,3,3,3,2,0,2
587,34,Não,Não Viaja,697,Pesquisa e Desenvolvimento,3,4,Ciências Humanas,1,1115,3,Masculino,40,2,1,Pesquisador cientista,4,Casado,2979,22478,3,Sim,Não,17,3,4,80,3,6,2,3,0,0,0,0
588,48,Não,Não Viaja,1262,Pesquisa e Desenvolvimento,1,4,Ciências Médicas,1,1116,1,Masculino,35,4,4,Gerente,4,Solteiro,16885,16154,2,Sim,Não,22,4,3,80,0,27,3,2,5,4,2,1
589,45,Não,Não Viaja,1050,Vendas,9,4,Ciências Humanas,1,1117,2,Feminino,65,2,2,Executivo de vendas,3,Casado,5593,17970,1,Sim,Não,13,3,4,80,1,15,2,3,15,10,4,12
590,52,Não,Viaja raramente,994,Pesquisa e Desenvolvimento,7,4,Ciências Humanas,1,1118,2,Masculino,87,3,3,Reprentante de saúde,2,Solteiro,10445,15322,7,Sim,Não,19,3,4,80,0,18,4,3,8,6,4,0
591,38,Não,Viaja raramente,770,Vendas,10,4,Marketing,1,1119,3,Masculino,73,2,3,Executivo de vendas,3,Divorciado,8740,5569,0,Sim,Sim,14,3,2,80,2,9,2,3,8,7,2,7
592,46,Não,Viaja raramente,406,Vendas,3,1,Marketing,1,1124,1,Masculino,52,3,4,Gerente,3,Casado,17465,15596,3,Sim,Não,12,3,4,80,1,23,3,3,12,9,4,9
593,38,Não,Viaja raramente,130,Vendas,2,2,Marketing,1,1125,4,Masculino,32,3,3,Executivo de vendas,2,Solteiro,7351,20619,7,Sim,Não,16,3,3,80,0,10,2,3,1,0,0,0
594,43,Não,Viaja frequentemente,1082,Pesquisa e Desenvolvimento,27,3,Ciências Humanas,1,1126,3,Feminino,83,3,3,Diretor de manufatura,1,Casado,10820,11535,8,Sim,Não,11,3,3,80,1,18,1,3,8,7,0,1
595,39,Sim,Viaja frequentemente,203,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,1127,1,Masculino,84,3,4,Reprentante de saúde,4,Divorciado,12169,13547,7,Sim,Não,11,3,4,80,3,21,4,3,18,7,11,5
596,40,Não,Viaja raramente,1308,Pesquisa e Desenvolvimento,14,3,Ciências Médicas,1,1128,3,Masculino,44,2,5,Diretor de pesquisa,3,Solteiro,19626,17544,1,Sim,Não,14,3,1,80,0,21,2,4,20,7,4,9
597,39,Não,Não Viaja,439,Pesquisa e Desenvolvimento,9,3,Ciências Humanas,1,1132,3,Masculino,70,3,2,Técnico de Laboratório,2,Solteiro,6782,8770,9,Sim,Não,15,3,3,80,0,9,2,2,5,4,0,3
598,36,Não,Não Viaja,217,Pesquisa e Desenvolvimento,18,4,Ciências Humanas,1,1133,1,Masculino,78,3,2,Diretor de manufatura,4,Solteiro,7779,23238,2,Sim,Não,20,4,1,80,0,18,0,3,11,9,0,9
599,31,Não,Viaja frequentemente,793,Vendas,20,3,Ciências Humanas,1,1135,3,Masculino,67,4,1,Representante de vendas,4,Casado,2791,21981,0,Sim,Não,12,3,1,80,1,3,4,3,2,2,2,2
600,35,Não,Viaja frequentemente,1182,Vendas,11,2,Marketing,1,1137,4,Masculino,54,3,2,Executivo de vendas,4,Divorciado,4968,18500,1,Sim,Não,11,3,4,80,1,5,3,3,5,2,0,2
601,49,Não,Viaja raramente,174,Vendas,8,4,EnsiNão técnico,1,1138,4,Masculino,56,2,4,Executivo de vendas,2,Casado,13120,11879,6,Sim,Não,17,3,2,80,1,22,3,3,9,8,2,3
602,34,Não,Viaja frequentemente,1003,Pesquisa e Desenvolvimento,2,2,Ciências Humanas,1,1140,4,Masculino,95,3,2,Diretor de manufatura,3,Solteiro,4033,15834,2,Sim,Não,11,3,4,80,0,5,3,2,3,2,0,2
603,42,Não,Viaja raramente,188,Pesquisa e Desenvolvimento,29,3,Ciências Médicas,1,1148,2,Masculino,56,1,2,Técnico de Laboratório,4,Solteiro,4272,9558,4,Sim,Não,19,3,1,80,0,16,3,3,1,0,0,0
604,38,Não,Viaja raramente,433,Recursos HumaNãos,1,3,Recursos HumaNãos,1,1152,3,Masculino,37,4,1,Recursos HumaNãos,3,Casado,2844,6004,1,Sim,Não,13,3,4,80,1,7,2,4,7,6,5,0
605,33,Sim,Viaja raramente,603,Vendas,9,4,Marketing,1,1157,1,Feminino,77,3,2,Executivo de vendas,1,Solteiro,8224,18385,0,Sim,Sim,17,3,1,80,0,6,3,3,5,2,0,3
606,41,Não,Viaja raramente,167,Pesquisa e Desenvolvimento,12,4,Ciências Humanas,1,1158,2,Masculino,46,3,1,Técnico de Laboratório,4,Casado,4766,9051,3,Sim,Sim,11,3,1,80,1,6,4,3,1,0,0,0
607,31,Sim,Viaja frequentemente,874,Pesquisa e Desenvolvimento,15,3,Ciências Médicas,1,1160,3,Masculino,72,3,1,Técnico de Laboratório,3,Casado,2610,6233,1,Sim,Não,12,3,3,80,1,2,5,2,2,2,2,2
608,37,Não,Viaja raramente,367,Pesquisa e Desenvolvimento,25,2,Ciências Médicas,1,1161,3,Feminino,52,2,2,Reprentante de saúde,4,Divorciado,5731,17171,7,Sim,Não,13,3,3,80,2,9,2,3,6,2,1,3
609,34,Não,Viaja raramente,1400,Vendas,9,1,Ciências Humanas,1,1163,2,Feminino,70,3,2,Executivo de vendas,3,Casado,5714,5829,1,Sim,Não,20,4,1,80,0,6,3,2,6,5,1,3
610,35,Não,Viaja raramente,528,Recursos HumaNãos,8,4,EnsiNão técnico,1,1164,3,Masculino,100,3,1,Recursos HumaNãos,3,Solteiro,4323,7108,1,Sim,Não,17,3,2,80,0,6,2,1,5,4,1,4
611,40,Não,Viaja frequentemente,593,Pesquisa e Desenvolvimento,9,4,Ciências Médicas,1,1166,2,Feminino,88,3,3,Diretor de pesquisa,3,Solteiro,13499,13782,9,Sim,Não,17,3,3,80,0,20,3,2,18,7,2,13
612,42,Sim,Viaja frequentemente,481,Vendas,12,3,Ciências Humanas,1,1167,3,Masculino,44,3,4,Executivo de vendas,1,Solteiro,13758,2447,0,Sim,Sim,12,3,2,80,0,22,2,2,21,9,13,14
613,42,Não,Viaja raramente,647,Vendas,4,4,Marketing,1,1171,2,Masculino,45,3,2,Executivo de vendas,1,Solteiro,5155,2253,7,Sim,Não,13,3,4,80,0,9,3,4,6,4,1,5
614,35,Não,Viaja raramente,982,Pesquisa e Desenvolvimento,1,4,Ciências Médicas,1,1172,4,Masculino,58,2,1,Técnico de Laboratório,3,Casado,2258,16340,6,Sim,Não,12,3,2,80,1,10,2,3,8,0,1,7
615,40,Não,Viaja frequentemente,902,Pesquisa e Desenvolvimento,26,2,Ciências Médicas,1,1180,3,Feminino,92,2,2,Pesquisador cientista,4,Casado,4422,21203,3,Sim,Sim,13,3,4,80,1,16,3,1,1,1,0,0
616,35,Não,Viaja raramente,819,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,1182,3,Masculino,44,2,3,Diretor de manufatura,2,Divorciado,10274,19588,2,Sim,Não,18,3,2,80,1,15,2,4,7,7,6,4
617,34,Não,Viaja frequentemente,669,Pesquisa e Desenvolvimento,1,3,Ciências Médicas,1,1184,4,Masculino,97,2,2,Reprentante de saúde,1,Solteiro,5343,25755,0,Sim,Não,20,4,3,80,0,14,3,3,13,9,4,9
618,35,Não,Viaja frequentemente,636,Pesquisa e Desenvolvimento,4,4,Outras,1,1185,4,Masculino,47,2,1,Técnico de Laboratório,4,Casado,2376,26537,1,Sim,Não,13,3,2,80,1,2,2,4,2,2,2,2
619,43,Sim,Viaja raramente,1372,Vendas,9,3,Marketing,1,1188,1,Feminino,85,1,2,Executivo de vendas,3,Solteiro,5346,9489,8,Sim,Não,13,3,2,80,0,7,2,2,4,3,1,3
620,32,Não,Não Viaja,862,Vendas,2,1,Ciências Humanas,1,1190,3,Feminino,76,3,1,Representante de vendas,1,Divorciado,2827,14947,1,Sim,Não,12,3,3,80,3,1,3,3,1,0,0,0
621,56,Não,Viaja raramente,718,Pesquisa e Desenvolvimento,4,4,EnsiNão técnico,1,1191,4,Feminino,92,3,5,Gerente,1,Divorciado,19943,18575,4,Sim,Não,13,3,4,80,1,28,2,3,5,2,4,2
622,45,Não,Viaja raramente,1457,Pesquisa e Desenvolvimento,7,3,Ciências Médicas,1,1195,1,Feminino,83,3,1,Pesquisador cientista,3,Casado,4477,20100,4,Sim,Sim,19,3,3,80,1,7,2,2,3,2,0,2
623,37,Não,Viaja raramente,977,Pesquisa e Desenvolvimento,1,3,Ciências Humanas,1,1196,4,Feminino,56,2,2,Diretor de manufatura,4,Casado,6474,9961,1,Sim,Não,13,3,2,80,1,14,2,2,14,8,3,11
624,44,Sim,Viaja raramente,1097,Pesquisa e Desenvolvimento,10,4,Ciências Humanas,1,1200,3,Masculino,96,3,1,Pesquisador cientista,3,Solteiro,2936,10826,1,Sim,Sim,11,3,3,80,0,6,4,3,6,4,0,2
625,53,Não,Viaja raramente,1223,Pesquisa e Desenvolvimento,7,2,Ciências Médicas,1,1201,4,Feminino,50,3,5,Gerente,3,Divorciado,18606,18640,3,Sim,Não,18,3,2,80,1,26,6,3,7,7,4,7
626,46,Não,Viaja raramente,1402,Vendas,2,3,Marketing,1,1204,3,Feminino,69,3,4,Gerente,1,Casado,17048,24097,8,Sim,Não,23,4,1,80,0,28,2,3,26,15,15,9
627,44,Não,Não Viaja,111,Pesquisa e Desenvolvimento,17,3,Ciências Humanas,1,1206,4,Masculino,74,1,1,Pesquisador cientista,3,Solteiro,2290,4279,2,Sim,Não,13,3,4,80,0,6,3,3,0,0,0,0
628,33,Não,Viaja raramente,147,Recursos HumaNãos,2,3,Recursos HumaNãos,1,1207,2,Masculino,99,3,1,Recursos HumaNãos,3,Casado,3600,8429,1,Sim,Não,13,3,4,80,1,5,2,3,5,4,1,4
629,41,Sim,Não Viaja,906,Pesquisa e Desenvolvimento,5,2,Ciências Humanas,1,1210,1,Masculino,95,2,1,Pesquisador cientista,1,Divorciado,2107,20293,6,Sim,Não,17,3,1,80,1,5,2,1,1,0,0,0
630,40,Não,Viaja frequentemente,1184,Vendas,2,4,Ciências Médicas,1,1212,2,Masculino,62,3,2,Executivo de vendas,2,Casado,4327,25440,5,Sim,Não,12,3,4,80,3,5,2,3,0,0,0,0
631,50,Não,Viaja frequentemente,1421,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,1215,4,Feminino,30,3,4,Gerente,1,Casado,17856,9490,2,Sim,Não,22,4,3,80,1,32,3,3,2,2,2,2
632,46,Não,Viaja raramente,1450,Pesquisa e Desenvolvimento,15,2,Ciências Humanas,1,1217,4,Masculino,52,3,5,Diretor de pesquisa,2,Casado,19081,10849,5,Sim,Não,11,3,1,80,1,25,2,3,4,2,0,3
633,35,Não,Viaja raramente,1361,Vendas,17,4,Ciências Humanas,1,1218,3,Masculino,94,3,2,Executivo de vendas,1,Casado,8966,21026,3,Sim,Sim,15,3,4,80,3,15,2,3,7,7,1,7
634,33,Não,Viaja frequentemente,1146,Vendas,25,3,Ciências Médicas,1,1220,2,Feminino,82,3,2,Executivo de vendas,3,Casado,4539,4905,1,Sim,Não,12,3,1,80,1,10,3,2,10,7,0,1
635,36,Não,Viaja raramente,917,Pesquisa e Desenvolvimento,6,4,Ciências Humanas,1,1221,3,Masculino,60,1,1,Técnico de Laboratório,3,Divorciado,2741,6865,1,Sim,Não,14,3,3,80,1,7,4,3,7,7,1,7
636,44,Não,Viaja raramente,200,Pesquisa e Desenvolvimento,29,4,Outras,1,1225,4,Masculino,32,3,2,Pesquisador cientista,4,Solteiro,4541,7744,1,Sim,Não,25,4,2,80,0,20,3,3,20,11,13,17
637,46,Não,Viaja raramente,150,Pesquisa e Desenvolvimento,2,4,EnsiNão técnico,1,1228,4,Masculino,60,3,2,Diretor de manufatura,4,Divorciado,7379,17433,2,Sim,Não,11,3,3,80,1,12,3,2,6,3,1,4
638,42,Não,Não Viaja,179,Recursos HumaNãos,2,5,Ciências Médicas,1,1231,4,Masculino,79,4,2,Recursos HumaNãos,1,Casado,6272,12858,7,Sim,Não,16,3,1,80,1,10,3,4,4,3,0,3
639,60,Não,Viaja raramente,696,Vendas,7,4,Marketing,1,1233,2,Masculino,52,4,2,Executivo de vendas,4,Divorciado,5220,10893,0,Sim,Sim,18,3,2,80,1,12,3,3,11,7,1,9
640,32,Não,Viaja frequentemente,116,Pesquisa e Desenvolvimento,13,3,Outras,1,1234,3,Feminino,77,2,1,Técnico de Laboratório,2,Casado,2743,7331,1,Sim,Não,20,4,3,80,1,2,2,3,2,2,2,2
641,32,Não,Viaja frequentemente,1316,Pesquisa e Desenvolvimento,2,2,Ciências Humanas,1,1235,4,Feminino,38,3,2,Pesquisador cientista,3,Solteiro,4998,2338,4,Sim,Sim,14,3,4,80,0,10,2,3,8,7,0,7
642,36,Não,Viaja raramente,363,Pesquisa e Desenvolvimento,1,3,EnsiNão técnico,1,1237,3,Feminino,77,1,3,Diretor de manufatura,1,Divorciado,10252,4235,2,Sim,Sim,21,4,3,80,1,17,2,3,7,7,7,7
643,33,Não,Viaja raramente,117,Pesquisa e Desenvolvimento,9,3,Ciências Médicas,1,1238,1,Masculino,60,3,1,Pesquisador cientista,4,Casado,2781,6311,0,Sim,Não,13,3,2,80,1,15,5,3,14,10,4,10
644,40,Não,Viaja raramente,107,Vendas,10,3,EnsiNão técnico,1,1239,2,Feminino,84,2,2,Executivo de vendas,2,Divorciado,6852,11591,7,Sim,Não,12,3,2,80,1,7,2,4,5,1,1,3
645,42,Não,Viaja frequentemente,458,Pesquisa e Desenvolvimento,26,5,Ciências Médicas,1,1242,1,Feminino,60,3,3,Diretor de pesquisa,1,Casado,13191,23281,3,Sim,Sim,17,3,3,80,0,20,6,3,1,0,0,0
646,35,Não,Não Viaja,1212,Vendas,8,2,Marketing,1,1243,3,Feminino,78,2,3,Executivo de vendas,4,Casado,10377,13755,4,Sim,Sim,11,3,2,80,1,16,6,2,13,2,4,12
647,54,Não,Viaja frequentemente,966,Pesquisa e Desenvolvimento,1,4,Ciências Humanas,1,1245,4,Feminino,53,3,3,Diretor de manufatura,3,Divorciado,10502,9659,7,Sim,Não,17,3,1,80,1,33,2,1,5,4,1,4
648,44,Não,Viaja raramente,1117,Pesquisa e Desenvolvimento,2,1,Ciências Humanas,1,1246,1,Feminino,72,4,1,Pesquisador cientista,4,Casado,2011,19982,1,Sim,Não,13,3,4,80,1,10,5,3,10,5,7,7
649,54,Não,Viaja raramente,685,Pesquisa e Desenvolvimento,3,3,Ciências Humanas,1,1250,4,Masculino,85,3,4,Diretor de pesquisa,4,Casado,17779,23474,3,Sim,Não,14,3,1,80,0,36,2,3,10,9,0,9
650,31,Não,Viaja raramente,1332,Pesquisa e Desenvolvimento,11,2,Ciências Médicas,1,1251,3,Masculino,80,3,2,Reprentante de saúde,1,Casado,6833,17089,1,Sim,Sim,12,3,4,80,0,6,2,2,6,5,0,1
651,31,Não,Viaja raramente,1062,Pesquisa e Desenvolvimento,24,3,Ciências Médicas,1,1252,3,Feminino,96,2,2,Reprentante de saúde,1,Solteiro,6812,17198,1,Sim,Não,19,3,2,80,0,10,2,3,10,9,1,8
652,59,Não,Viaja raramente,326,Vendas,3,3,Ciências Humanas,1,1254,3,Feminino,48,2,2,Executivo de vendas,4,Solteiro,5171,16490,5,Sim,Não,17,3,4,80,0,13,2,3,6,1,0,5
653,43,Não,Viaja raramente,920,Pesquisa e Desenvolvimento,3,3,Ciências Humanas,1,1255,3,Masculino,96,1,5,Diretor de pesquisa,4,Casado,19740,18625,3,Sim,Não,14,3,2,80,1,25,2,3,8,7,0,7
654,49,Não,Viaja raramente,1098,Pesquisa e Desenvolvimento,4,2,Ciências Médicas,1,1256,1,Masculino,85,2,5,Gerente,3,Casado,18711,12124,2,Sim,Não,13,3,3,80,1,23,2,4,1,0,0,0
655,36,Não,Viaja frequentemente,469,Pesquisa e Desenvolvimento,3,3,EnsiNão técnico,1,1257,3,Masculino,46,3,1,Pesquisador cientista,2,Casado,3692,9256,1,Sim,Não,12,3,3,80,0,12,2,2,11,10,0,7
656,48,Não,Viaja raramente,969,Pesquisa e Desenvolvimento,2,2,EnsiNão técnico,1,1258,4,Masculino,76,4,1,Técnico de Laboratório,2,Solteiro,2559,16620,5,Sim,Não,11,3,3,80,0,7,4,2,1,0,0,0
657,48,Não,Viaja raramente,715,Pesquisa e Desenvolvimento,1,3,Ciências Humanas,1,1263,4,Masculino,76,2,5,Diretor de pesquisa,4,Solteiro,18265,8733,6,Sim,Não,12,3,3,80,0,25,3,4,1,0,0,0
658,34,Não,Viaja raramente,1320,Pesquisa e Desenvolvimento,20,3,EnsiNão técnico,1,1265,3,Feminino,89,4,1,Pesquisador cientista,3,Casado,2585,21643,0,Sim,Não,17,3,4,80,0,2,5,2,1,0,0,0
659,44,Não,Viaja raramente,1099,Vendas,5,3,Marketing,1,1267,2,Masculino,88,3,5,Gerente,2,Casado,18213,8751,7,Sim,Não,11,3,3,80,1,26,5,3,22,9,3,10
660,33,Não,Viaja raramente,536,Vendas,10,5,Marketing,1,1268,4,Masculino,82,4,3,Executivo de vendas,3,Divorciado,8380,21708,0,Sim,Sim,14,3,4,80,2,10,3,3,9,8,0,8
661,45,Sim,Viaja raramente,1449,Vendas,2,3,Marketing,1,1277,1,Feminino,94,1,5,Gerente,2,Solteiro,18824,2493,2,Sim,Sim,16,3,1,80,0,26,2,3,24,10,1,11
662,55,Não,Não Viaja,177,Pesquisa e Desenvolvimento,8,1,Ciências Médicas,1,1278,4,Masculino,37,2,4,Reprentante de saúde,2,Divorciado,13577,25592,1,Sim,Sim,15,3,4,80,1,34,3,3,33,9,15,0
663,46,Não,Viaja raramente,168,Vendas,4,2,Marketing,1,1280,4,Feminino,33,2,5,Gerente,2,Casado,18789,9946,2,Sim,Não,14,3,3,80,1,26,2,3,11,4,0,8
664,34,Não,Viaja raramente,131,Vendas,2,3,Marketing,1,1281,3,Feminino,86,3,2,Executivo de vendas,1,Solteiro,4538,6039,0,Sim,Sim,12,3,4,80,0,4,3,3,3,2,0,2
665,51,Não,Viaja frequentemente,237,Vendas,9,3,Ciências Humanas,1,1282,4,Masculino,83,3,5,Gerente,2,Divorciado,19847,19196,4,Sim,Sim,24,4,1,80,1,31,5,2,29,10,11,10
