,Idade,Demissão,Viagem de negócios,Diárias recebidas,Departamento,Distância de Casa,Escolaridade,Área de Formação,Número de contratos de trabalho na empresa,ID Funcionário,Nível de Satisfação com o ambiente de trabalho,Gênero,Salário por hora,Nível de envolvimento com o trabalho,Nível hierárquico,Cargo,Satisfação com o trabalho,Estado civil,Renda mensal,Salário Mensal,qtde de empresas que já trabalhou,Maior de idade,Faz hora extra,percentual de aumento de salário,score de performance,Satisfação nas relações Não trabalho,Jornada padrão de trabalho,opção de remaunração variável em ações,Total de anos trabalhados,Qtde de treinamentos realizados no último ano,Equilíbrio vida trabalho,Total de anos trabalhados na empresa,Anos trabalhados na função atual,Anos desde a última promoção,Anos trabalhando com o atual gestor
230,51,Sim,Viaja raramente,1323,Pesquisa e Desenvolvimento,4,4,Ciências Humanas,1,1081,1,Masculino,34,3,1,Pesquisador cientista,3,Casado,2461,10332,9,Sim,Sim,12,3,3,80,3,18,2,4,10,0,2,7
231,35,Sim,Viaja raramente,1204,Vendas,4,3,EnsiNão técnico,1,1100,4,Masculino,86,3,3,Executivo de vendas,1,Solteiro,9582,10333,0,Sim,Sim,22,4,1,80,0,9,2,3,8,7,4,7
232,37,Não,Viaja raramente,309,Vendas,10,4,Ciências Humanas,1,1105,4,Feminino,88,2,2,Executivo de vendas,4,Divorciado,6694,24223,2,Sim,Sim,14,3,3,80,3,8,5,3,1,0,0,0
233,25,Sim,Viaja raramente,1219,Pesquisa e Desenvolvimento,4,1,EnsiNão técnico,1,1106,4,Masculino,32,3,1,Técnico de Laboratório,4,Casado,3691,4605,1,Sim,Sim,15,3,2,80,1,7,3,4,7,7,5,6
234,33,Sim,Viaja raramente,1017,Pesquisa e Desenvolvimento,25,3,Ciências Médicas,1,1108,1,Masculino,55,2,1,Pesquisador cientista,2,Solteiro,2313,2993,4,Sim,Sim,20,4,2,80,0,5,0,3,2,2,2,2
235,50,Sim,Viaja frequentemente,959,Vendas,1,4,Outras,1,1113,4,Masculino,81,3,2,Executivo de vendas,3,Solteiro,4728,17251,3,Sim,Sim,14,3,4,80,0,5,4,3,0,0,0,0
236,38,Não,Viaja raramente,770,Vendas,10,4,Marketing,1,1119,3,Masculino,73,2,3,Executivo de vendas,3,Divorciado,8740,5569,0,Sim,Sim,14,3,2,80,2,9,2,3,8,7,2,7
237,21,Não,Viaja raramente,984,Pesquisa e Desenvolvimento,1,1,EnsiNão técnico,1,1131,4,Feminino,70,2,1,Pesquisador cientista,2,Solteiro,2070,25326,1,Sim,Sim,11,3,3,80,0,2,6,4,2,2,2,2
238,29,Não,Viaja raramente,718,Pesquisa e Desenvolvimento,8,1,Ciências Médicas,1,1150,2,Masculino,79,2,2,Diretor de manufatura,4,Casado,5056,17689,1,Sim,Sim,15,3,3,80,1,10,2,2,10,7,1,2
239,28,Não,Viaja frequentemente,773,Pesquisa e Desenvolvimento,6,3,Ciências Humanas,1,1154,3,Masculino,39,2,1,Pesquisador cientista,3,Divorciado,2703,22088,1,Sim,Sim,14,3,4,80,1,3,2,3,3,1,0,2
240,33,Sim,Viaja raramente,603,Vendas,9,4,Marketing,1,1157,1,Feminino,77,3,2,Executivo de vendas,1,Solteiro,8224,18385,0,Sim,Sim,17,3,1,80,0,6,3,3,5,2,0,3
241,41,Não,Viaja raramente,167,Pesquisa e Desenvolvimento,12,4,Ciências Humanas,1,1158,2,Masculino,46,3,1,Técnico de Laboratório,4,Casado,4766,9051,3,Sim,Sim,11,3,1,80,1,6,4,3,1,0,0,0
242,42,Sim,Viaja frequentemente,481,Vendas,12,3,Ciências Humanas,1,1167,3,Masculino,44,3,4,Executivo de vendas,1,Solteiro,13758,2447,0,Sim,Sim,12,3,2,80,0,22,2,2,21,9,13,14
243,28,Sim,Viaja raramente,1485,Pesquisa e Desenvolvimento,12,1,Ciências Humanas,1,1175,3,Feminino,79,3,1,Técnico de Laboratório,4,Casado,2515,22955,1,Sim,Sim,11,3,4,80,0,1,4,2,1,1,0,0
244,40,Não,Viaja frequentemente,902,Pesquisa e Desenvolvimento,26,2,Ciências Médicas,1,1180,3,Feminino,92,2,2,Pesquisador cientista,4,Casado,4422,21203,3,Sim,Sim,13,3,4,80,1,16,3,1,1,1,0,0
245,45,Não,Viaja raramente,1457,Pesquisa e Desenvolvimento,7,3,Ciências Médicas,1,1195,1,Feminino,83,3,1,Pesquisador cientista,3,Casado,4477,20100,4,Sim,Sim,19,3,3,80,1,7,2,2,3,2,0,2
246,44,Sim,Viaja raramente,1097,Pesquisa e Desenvolvimento,10,4,Ciências Humanas,1,1200,3,Masculino,96,3,1,Pesquisador cientista,3,Solteiro,2936,10826,1,Sim,Sim,11,3,3,80,0,6,4,3,6,4,0,2
247,29,Não,Viaja raramente,942,Pesquisa e Desenvolvimento,15,1,Ciências Humanas,1,1202,2,Feminino,69,1,1,Pesquisador cientista,4,Casado,2168,26933,0,Sim,Sim,18,3,1,80,1,6,2,2,5,4,1,3
248,22,Sim,Viaja frequentemente,1256,Pesquisa e Desenvolvimento,3,4,Ciências Humanas,1,1203,3,Masculino,48,2,1,Pesquisador cientista,4,Casado,2853,4223,0,Sim,Sim,11,3,2,80,1,1,5,3,0,0,0,0
249,35,Não,Viaja raramente,1361,Vendas,17,4,Ciências Humanas,1,1218,3,Masculino,94,3,2,Executivo de vendas,1,Casado,8966,21026,3,Sim,Sim,15,3,4,80,3,15,2,3,7,7,1,7
250,60,Não,Viaja raramente,696,Vendas,7,4,Marketing,1,1233,2,Masculino,52,4,2,Executivo de vendas,4,Divorciado,5220,10893,0,Sim,Sim,18,3,2,80,1,12,3,3,11,7,1,9
251,32,Não,Viaja frequentemente,1316,Pesquisa e Desenvolvimento,2,2,Ciências Humanas,1,1235,4,Feminino,38,3,2,Pesquisador cientista,3,Solteiro,4998,2338,4,Sim,Sim,14,3,4,80,0,10,2,3,8,7,0,7
252,36,Não,Viaja raramente,363,Pesquisa e Desenvolvimento,1,3,EnsiNão técnico,1,1237,3,Feminino,77,1,3,Diretor de manufatura,1,Divorciado,10252,4235,2,Sim,Sim,21,4,3,80,1,17,2,3,7,7,7,7
253,30,Não,Viaja raramente,1465,Pesquisa e Desenvolvimento,1,3,Ciências Médicas,1,1241,4,Masculino,63,3,1,Pesquisador cientista,2,Casado,3579,9369,0,Sim,Sim,21,4,1,80,1,12,2,3,11,9,5,7
254,42,Não,Viaja frequentemente,458,Pesquisa e Desenvolvimento,26,5,Ciências Médicas,1,1242,1,Feminino,60,3,3,Diretor de pesquisa,1,Casado,13191,23281,3,Sim,Sim,17,3,3,80,0,20,6,3,1,0,0,0
255,35,Não,Não Viaja,1212,Vendas,8,2,Marketing,1,1243,3,Feminino,78,2,3,Executivo de vendas,4,Casado,10377,13755,4,Sim,Sim,11,3,2,80,1,16,6,2,13,2,4,12
256,27,Não,Viaja raramente,1103,Pesquisa e Desenvolvimento,14,3,Ciências Humanas,1,1244,1,Masculino,42,3,1,Pesquisador cientista,1,Casado,2235,14377,1,Sim,Sim,14,3,4,80,2,9,3,2,9,7,6,8
257,19,Sim,Não Viaja,504,Pesquisa e Desenvolvimento,10,3,Ciências Médicas,1,1248,1,Feminino,96,2,1,Pesquisador cientista,2,Solteiro,1859,6148,1,Sim,Sim,25,4,2,80,0,1,2,4,1,1,0,0
258,31,Não,Viaja raramente,1332,Pesquisa e Desenvolvimento,11,2,Ciências Médicas,1,1251,3,Masculino,80,3,2,Reprentante de saúde,1,Casado,6833,17089,1,Sim,Sim,12,3,4,80,0,6,2,2,6,5,0,1
259,29,Não,Viaja raramente,1329,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,1260,3,Masculino,82,3,2,Reprentante de saúde,4,Divorciado,6623,4204,1,Sim,Sim,11,3,2,80,2,6,2,3,6,0,1,0
260,33,Não,Viaja raramente,536,Vendas,10,5,Marketing,1,1268,4,Masculino,82,4,3,Executivo de vendas,3,Divorciado,8380,21708,0,Sim,Sim,14,3,4,80,2,10,3,3,9,8,0,8
261,19,Não,Viaja raramente,265,Pesquisa e Desenvolvimento,25,3,Ciências Humanas,1,1269,2,Feminino,57,4,1,Pesquisador cientista,4,Solteiro,2994,21221,1,Sim,Sim,12,3,4,80,0,1,2,3,1,0,0,1
262,25,Sim,Viaja frequentemente,599,Vendas,24,1,Ciências Humanas,1,1273,3,Masculino,73,1,1,Representante de vendas,4,Solteiro,1118,8040,1,Sim,Sim,14,3,4,80,0,1,4,3,1,0,1,0
263,26,Não,Viaja raramente,583,Pesquisa e Desenvolvimento,4,2,Ciências Humanas,1,1275,3,Masculino,53,3,1,Pesquisador cientista,4,Solteiro,2875,9973,1,Sim,Sim,20,4,2,80,0,8,2,2,8,5,2,2
264,45,Sim,Viaja raramente,1449,Vendas,2,3,Marketing,1,1277,1,Feminino,94,1,5,Gerente,2,Solteiro,18824,2493,2,Sim,Sim,16,3,1,80,0,26,2,3,24,10,1,11
265,55,Não,Não Viaja,177,Pesquisa e Desenvolvimento,8,1,Ciências Médicas,1,1278,4,Masculino,37,2,4,Reprentante de saúde,2,Divorciado,13577,25592,1,Sim,Sim,15,3,4,80,1,34,3,3,33,9,15,0
266,34,Não,Viaja raramente,131,Vendas,2,3,Marketing,1,1281,3,Feminino,86,3,2,Executivo de vendas,1,Solteiro,4538,6039,0,Sim,Sim,12,3,4,80,0,4,3,3,3,2,0,2
267,51,Não,Viaja frequentemente,237,Vendas,9,3,Ciências Humanas,1,1282,4,Masculino,83,3,5,Gerente,2,Divorciado,19847,19196,4,Sim,Sim,24,4,1,80,1,31,5,2,29,10,11,10
268,28,Não,Viaja frequentemente,791,Pesquisa e Desenvolvimento,1,4,Ciências Médicas,1,1286,4,Masculino,44,3,1,Técnico de Laboratório,3,Solteiro,2154,6842,0,Sim,Sim,11,3,3,80,0,5,2,2,4,2,0,2
269,35,Não,Viaja raramente,735,Pesquisa e Desenvolvimento,6,1,Ciências Humanas,1,1291,3,Masculino,66,3,1,Pesquisador cientista,3,Casado,3506,6020,0,Sim,Sim,14,3,4,80,0,4,3,3,3,2,2,2
270,42,Não,Viaja raramente,603,Pesquisa e Desenvolvimento,7,4,Ciências Médicas,1,1292,2,Feminino,78,4,2,Pesquisador cientista,2,Casado,2372,5628,6,Sim,Sim,16,3,4,80,0,18,2,3,1,0,0,0
271,36,Não,Viaja raramente,429,Pesquisa e Desenvolvimento,2,4,Ciências Humanas,1,1294,3,Feminino,53,3,2,Diretor de manufatura,2,Solteiro,5410,2323,9,Sim,Sim,11,3,4,80,0,18,2,3,16,14,5,12
272,28,Não,Viaja frequentemente,193,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,1296,4,Masculino,52,2,1,Técnico de Laboratório,4,Casado,3867,14222,1,Sim,Sim,12,3,2,80,1,2,2,3,2,2,2,2
273,30,Não,Não Viaja,879,Pesquisa e Desenvolvimento,9,2,Ciências Médicas,1,1298,3,Feminino,72,3,2,Diretor de manufatura,3,Solteiro,4695,12858,7,Sim,Sim,18,3,3,80,0,10,3,3,8,4,1,7
274,29,Sim,Viaja raramente,806,Pesquisa e Desenvolvimento,7,3,EnsiNão técnico,1,1299,2,Feminino,39,3,1,Técnico de Laboratório,3,Divorciado,3339,17285,3,Sim,Sim,13,3,1,80,2,10,2,3,7,7,7,7
275,39,Não,Viaja raramente,412,Pesquisa e Desenvolvimento,13,4,Ciências Médicas,1,1307,3,Feminino,94,2,4,Gerente,2,Divorciado,17123,17334,6,Sim,Sim,13,3,4,80,2,21,4,3,19,9,15,2
276,50,Não,Viaja raramente,1322,Pesquisa e Desenvolvimento,28,3,Ciências Humanas,1,1317,4,Feminino,43,3,4,Diretor de pesquisa,1,Casado,16880,22422,4,Sim,Sim,11,3,2,80,0,25,2,3,3,2,1,2
277,40,Sim,Viaja raramente,299,Vendas,25,4,Marketing,1,1318,4,Masculino,57,2,3,Executivo de vendas,2,Solteiro,9094,17235,2,Sim,Sim,12,3,3,80,0,9,2,3,5,4,1,0
278,52,Sim,Viaja raramente,1030,Vendas,5,3,Ciências Humanas,1,1319,2,Masculino,64,3,3,Executivo de vendas,2,Solteiro,8446,21534,9,Sim,Sim,19,3,3,80,0,10,2,2,8,7,7,7
279,30,Não,Viaja raramente,634,Pesquisa e Desenvolvimento,17,4,Ciências Médicas,1,1321,2,Feminino,95,3,3,Gerente,1,Casado,11916,25927,1,Sim,Sim,23,4,4,80,2,9,2,3,9,1,0,8
280,31,Não,Não Viaja,587,Vendas,2,4,Ciências Humanas,1,1324,4,Feminino,57,3,3,Executivo de vendas,3,Divorciado,9852,8935,1,Sim,Sim,19,3,1,80,1,10,5,2,10,8,9,6
281,31,Sim,Viaja frequentemente,1060,Vendas,1,3,Ciências Humanas,1,1331,4,Feminino,54,3,1,Representante de vendas,2,Solteiro,2302,8319,1,Sim,Sim,11,3,1,80,0,3,2,4,3,2,2,2
282,42,Não,Não Viaja,495,Pesquisa e Desenvolvimento,2,1,Ciências Humanas,1,1334,3,Masculino,37,3,4,Gerente,3,Casado,17861,26582,0,Sim,Sim,13,3,4,80,0,21,3,2,20,8,2,10
283,35,Não,Viaja frequentemente,482,Pesquisa e Desenvolvimento,4,4,Ciências Humanas,1,1350,3,Masculino,87,3,2,Pesquisador cientista,3,Solteiro,4249,2690,1,Sim,Sim,11,3,2,80,0,9,3,3,9,6,1,1
284,51,Não,Viaja raramente,770,Recursos HumaNãos,5,3,Ciências Humanas,1,1352,3,Masculino,84,3,4,Gerente,2,Divorciado,14026,17588,1,Sim,Sim,11,3,2,80,1,33,2,3,33,9,0,10
285,58,Sim,Viaja raramente,601,Pesquisa e Desenvolvimento,7,4,Ciências Médicas,1,1360,3,Feminino,53,2,3,Diretor de manufatura,1,Casado,10008,12023,7,Sim,Sim,14,3,4,80,0,31,0,2,10,9,5,9
286,55,Sim,Viaja raramente,267,Vendas,13,4,Marketing,1,1372,1,Masculino,85,4,4,Executivo de vendas,3,Solteiro,13695,9277,6,Sim,Sim,17,3,3,80,0,24,2,2,19,7,3,8
287,56,Não,Viaja raramente,1369,Pesquisa e Desenvolvimento,23,3,Ciências Humanas,1,1373,4,Masculino,68,3,4,Diretor de manufatura,2,Casado,13402,18235,4,Sim,Sim,12,3,1,80,1,33,0,3,19,16,15,9
288,35,Sim,Viaja frequentemente,662,Vendas,18,4,Marketing,1,1380,4,Feminino,67,3,2,Executivo de vendas,3,Casado,4614,23288,0,Sim,Sim,18,3,3,80,1,5,0,2,4,2,3,2
289,31,Sim,Viaja raramente,330,Pesquisa e Desenvolvimento,22,4,Ciências Médicas,1,1389,4,Masculino,98,3,2,Diretor de manufatura,3,Casado,6179,21057,1,Sim,Sim,15,3,4,80,2,10,3,2,10,2,6,7
290,39,Não,Viaja raramente,1498,Vendas,21,4,Ciências Humanas,1,1390,1,Masculino,44,2,2,Executivo de vendas,4,Casado,6120,3567,3,Sim,Sim,12,3,4,80,2,8,2,4,5,4,1,4
291,41,Não,Viaja frequentemente,1200,Pesquisa e Desenvolvimento,22,3,Ciências Humanas,1,1392,4,Feminino,75,3,2,Pesquisador cientista,4,Divorciado,5467,13953,3,Sim,Sim,14,3,1,80,2,12,4,2,6,2,3,3
292,37,Não,Viaja raramente,1439,Pesquisa e Desenvolvimento,4,1,Ciências Humanas,1,1394,3,Masculino,54,3,1,Pesquisador cientista,3,Casado,2996,5182,7,Sim,Sim,15,3,4,80,0,8,2,3,6,4,1,3
293,32,Não,Viaja raramente,499,Vendas,2,1,Marketing,1,1396,3,Masculino,36,3,2,Executivo de vendas,2,Casado,4078,20497,0,Sim,Sim,13,3,1,80,3,4,3,2,3,2,1,2
294,52,Não,Viaja frequentemente,322,Pesquisa e Desenvolvimento,28,2,Ciências Médicas,1,1401,4,Feminino,59,4,4,Diretor de manufatura,3,Casado,13247,9731,2,Sim,Sim,11,3,2,80,1,24,3,2,5,3,0,2
295,43,Não,Viaja raramente,930,Pesquisa e Desenvolvimento,6,3,Ciências Médicas,1,1402,1,Feminino,73,2,2,Pesquisador cientista,3,Solteiro,4081,20003,1,Sim,Sim,14,3,1,80,0,20,3,1,20,7,1,8
296,27,Não,Viaja raramente,205,Vendas,10,3,Marketing,1,1403,4,Feminino,98,2,2,Executivo de vendas,4,Casado,5769,7100,1,Sim,Sim,11,3,4,80,0,6,3,3,6,2,4,4
297,27,Sim,Viaja raramente,135,Pesquisa e Desenvolvimento,17,4,Ciências Humanas,1,1405,4,Feminino,51,3,1,Pesquisador cientista,3,Solteiro,2394,25681,1,Sim,Sim,13,3,4,80,0,8,2,3,8,2,7,7
298,29,Sim,Viaja frequentemente,337,Pesquisa e Desenvolvimento,14,1,Outras,1,1421,3,Feminino,84,3,3,Reprentante de saúde,4,Solteiro,7553,22930,0,Sim,Sim,12,3,1,80,0,9,1,3,8,7,7,7
299,58,Não,Viaja raramente,1055,Pesquisa e Desenvolvimento,1,3,Ciências Médicas,1,1423,4,Feminino,76,3,5,Diretor de pesquisa,1,Casado,19701,22456,3,Sim,Sim,21,4,3,80,1,32,3,3,9,8,1,5
300,36,Não,Viaja raramente,1174,Vendas,3,4,Marketing,1,1425,1,Feminino,99,3,2,Executivo de vendas,2,Solteiro,9278,20763,3,Sim,Sim,16,3,4,80,0,15,3,3,5,4,0,1
301,24,Não,Viaja raramente,1476,Vendas,4,1,Ciências Médicas,1,1445,4,Feminino,42,3,2,Executivo de vendas,3,Casado,4162,15211,1,Sim,Sim,12,3,3,80,2,5,3,3,5,4,0,3
302,41,Não,Viaja raramente,1283,Pesquisa e Desenvolvimento,5,5,Ciências Médicas,1,1448,2,Masculino,90,4,1,Pesquisador cientista,3,Casado,2127,5561,2,Sim,Sim,12,3,1,80,0,7,5,2,4,2,0,3
303,39,Sim,Não Viaja,592,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,1458,1,Feminino,54,2,1,Técnico de Laboratório,1,Solteiro,3646,17181,2,Sim,Sim,23,4,2,80,0,11,2,4,1,0,0,0
304,45,Não,Viaja raramente,1038,Pesquisa e Desenvolvimento,20,3,Ciências Médicas,1,1460,2,Masculino,95,1,3,Reprentante de saúde,1,Divorciado,10851,19863,2,Sim,Sim,18,3,2,80,1,24,2,3,7,7,0,7
305,31,Sim,Viaja frequentemente,523,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,1464,2,Masculino,94,3,1,Técnico de Laboratório,4,Casado,3722,21081,6,Sim,Sim,13,3,3,80,1,7,2,1,2,2,2,2
306,45,Não,Viaja raramente,1448,Pesquisa e Desenvolvimento,29,3,EnsiNão técnico,1,1465,2,Masculino,55,3,3,Diretor de manufatura,4,Casado,9380,14720,4,Sim,Sim,18,3,4,80,2,10,4,4,3,1,1,2
307,34,Sim,Viaja raramente,790,Vendas,24,4,Ciências Médicas,1,1489,1,Feminino,40,2,2,Executivo de vendas,2,Solteiro,4599,7815,0,Sim,Sim,23,4,3,80,0,16,2,4,15,9,10,10
308,24,Sim,Viaja frequentemente,381,Pesquisa e Desenvolvimento,9,3,Ciências Médicas,1,1494,2,Masculino,89,3,1,Técnico de Laboratório,1,Solteiro,3172,16998,2,Sim,Sim,11,3,3,80,0,4,2,2,0,0,0,0
309,44,Não,Viaja frequentemente,1193,Pesquisa e Desenvolvimento,2,1,Ciências Médicas,1,1496,2,Masculino,86,3,3,Diretor de manufatura,3,Solteiro,10209,19719,5,Sim,Sim,18,3,2,80,0,16,2,2,2,2,2,2
310,55,Não,Viaja raramente,1229,Pesquisa e Desenvolvimento,4,4,Ciências Humanas,1,1501,4,Masculino,30,3,2,Reprentante de saúde,3,Casado,4035,16143,0,Sim,Sim,16,3,2,80,0,4,2,3,3,2,1,2
311,47,Não,Viaja raramente,571,Vendas,14,3,Ciências Médicas,1,1503,3,Feminino,78,3,2,Executivo de vendas,3,Casado,4591,24200,3,Sim,Sim,17,3,3,80,1,11,4,2,5,4,1,2
312,33,Não,Viaja raramente,516,Pesquisa e Desenvolvimento,8,5,Ciências Humanas,1,1515,4,Masculino,69,3,2,Reprentante de saúde,3,Solteiro,6388,22049,2,Sim,Sim,17,3,1,80,0,14,6,3,0,0,0,0
313,34,Não,Viaja raramente,971,Vendas,1,3,EnsiNão técnico,1,1535,4,Masculino,64,2,3,Executivo de vendas,3,Casado,7083,12288,1,Sim,Sim,14,3,4,80,0,10,3,3,10,9,8,6
314,50,Não,Viaja frequentemente,333,Pesquisa e Desenvolvimento,22,5,Ciências Médicas,1,1539,3,Masculino,88,1,4,Diretor de pesquisa,4,Solteiro,14411,24450,1,Sim,Sim,13,3,4,80,0,32,2,3,32,6,13,9
315,34,Não,Viaja raramente,1440,Vendas,7,2,EnsiNão técnico,1,1541,2,Masculino,55,3,1,Representante de vendas,3,Casado,2308,4944,0,Sim,Sim,25,4,2,80,1,12,4,3,11,10,5,7
316,42,Não,Viaja frequentemente,288,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,1547,4,Masculino,40,3,3,Reprentante de saúde,4,Casado,10124,18611,2,Sim,Sim,14,3,3,80,1,24,3,1,20,8,13,9
317,33,Não,Viaja raramente,589,Pesquisa e Desenvolvimento,28,4,Ciências Humanas,1,1549,2,Masculino,79,3,2,Técnico de Laboratório,3,Casado,5207,22949,1,Sim,Sim,12,3,2,80,1,15,3,3,15,14,5,7
318,40,Não,Viaja raramente,898,Recursos HumaNãos,6,2,Ciências Médicas,1,1550,3,Masculino,38,3,4,Gerente,4,Solteiro,16437,17381,1,Sim,Sim,21,4,4,80,0,21,2,3,21,7,7,7
319,40,Não,Não Viaja,1142,Pesquisa e Desenvolvimento,8,2,Ciências Humanas,1,1552,4,Masculino,72,3,2,Reprentante de saúde,4,Divorciado,4069,8841,3,Sim,Sim,18,3,3,80,0,8,2,3,2,2,2,2
320,36,Não,Viaja raramente,1157,Vendas,2,4,Ciências Humanas,1,1556,3,Masculino,70,3,1,Representante de vendas,4,Solteiro,2644,17001,3,Sim,Sim,21,4,4,80,0,7,3,2,3,2,1,2
321,35,Sim,Viaja raramente,104,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,1569,1,Feminino,69,3,1,Técnico de Laboratório,1,Divorciado,2074,26619,1,Sim,Sim,12,3,4,80,1,1,2,3,1,0,0,0
322,29,Não,Viaja raramente,1370,Pesquisa e Desenvolvimento,3,1,Ciências Médicas,1,1586,2,Masculino,87,3,1,Técnico de Laboratório,1,Solteiro,4723,16213,1,Sim,Sim,18,3,4,80,0,10,3,3,10,9,1,5
323,35,Não,Viaja raramente,670,Pesquisa e Desenvolvimento,10,4,Ciências Médicas,1,1587,1,Feminino,51,3,2,Reprentante de saúde,3,Solteiro,6142,4223,3,Sim,Sim,16,3,3,80,0,10,4,3,5,2,0,4
324,50,Não,Viaja raramente,264,Vendas,9,3,Marketing,1,1591,3,Masculino,59,3,5,Gerente,3,Casado,19331,19519,4,Sim,Sim,16,3,3,80,1,27,2,3,1,0,0,0
325,36,Não,Viaja frequentemente,1302,Pesquisa e Desenvolvimento,6,4,Ciências Humanas,1,1594,1,Masculino,80,4,2,Técnico de Laboratório,1,Casado,5562,19711,3,Sim,Sim,13,3,4,80,1,9,3,3,3,2,0,2
326,28,Sim,Viaja raramente,329,Pesquisa e Desenvolvimento,24,3,Ciências Médicas,1,1604,3,Masculino,51,3,1,Técnico de Laboratório,2,Casado,2408,7324,1,Sim,Sim,17,3,3,80,3,1,3,3,1,1,0,0
327,22,Não,Não Viaja,457,Pesquisa e Desenvolvimento,26,2,Outras,1,1605,2,Feminino,85,2,1,Pesquisador cientista,3,Casado,2814,10293,1,Sim,Sim,14,3,2,80,0,4,2,2,4,2,1,3
328,50,Não,Viaja frequentemente,1234,Pesquisa e Desenvolvimento,20,5,Ciências Médicas,1,1606,2,Masculino,41,3,4,Reprentante de saúde,3,Casado,11245,20689,2,Sim,Sim,15,3,3,80,1,32,3,3,30,8,12,13
329,44,Não,Viaja raramente,1313,Pesquisa e Desenvolvimento,7,3,Ciências Médicas,1,1608,2,Feminino,31,3,5,Diretor de pesquisa,4,Divorciado,19049,3549,0,Sim,Sim,14,3,4,80,1,23,4,2,22,7,1,10
330,45,Não,Viaja raramente,1015,Pesquisa e Desenvolvimento,5,5,Ciências Médicas,1,1611,3,Feminino,50,1,2,Técnico de Laboratório,1,Solteiro,5769,23447,1,Sim,Sim,14,3,1,80,0,10,3,3,10,7,1,4
331,36,Não,Viaja raramente,559,Pesquisa e Desenvolvimento,12,4,Ciências Humanas,1,1614,3,Feminino,76,3,2,Diretor de manufatura,3,Casado,4663,12421,9,Sim,Sim,12,3,2,80,2,7,2,3,3,2,1,1
332,18,Sim,Viaja frequentemente,544,Vendas,3,2,Ciências Médicas,1,1624,2,Feminino,70,3,1,Representante de vendas,4,Solteiro,1569,18420,1,Sim,Sim,12,3,3,80,0,0,2,4,0,0,0,0
333,38,Não,Viaja raramente,397,Pesquisa e Desenvolvimento,2,2,Ciências Médicas,1,1638,4,Feminino,54,2,3,Diretor de manufatura,3,Casado,7756,14199,3,Sim,Sim,19,3,4,80,1,10,6,4,5,4,0,2
334,40,Não,Viaja raramente,448,Pesquisa e Desenvolvimento,16,3,Ciências Humanas,1,1641,3,Feminino,84,3,3,Diretor de manufatura,4,Solteiro,7945,19948,6,Sim,Sim,15,3,4,80,0,18,2,2,4,2,3,3
335,44,Não,Viaja frequentemente,602,Recursos HumaNãos,1,5,Recursos HumaNãos,1,1642,1,Masculino,37,3,2,Recursos HumaNãos,4,Casado,5743,10503,4,Sim,Sim,11,3,3,80,0,14,3,3,10,7,0,2
336,35,Sim,Viaja raramente,763,Vendas,15,2,Ciências Médicas,1,1645,1,Masculino,59,1,2,Executivo de vendas,4,Divorciado,5440,22098,6,Sim,Sim,14,3,4,80,2,7,2,2,2,2,2,2
337,24,Não,Viaja frequentemente,567,Pesquisa e Desenvolvimento,2,1,EnsiNão técnico,1,1646,1,Feminino,32,3,1,Pesquisador cientista,4,Solteiro,3760,17218,1,Sim,Sim,13,3,3,80,0,6,2,3,6,3,1,3
338,40,Sim,Viaja raramente,1329,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,1649,1,Masculino,73,3,1,Técnico de Laboratório,1,Solteiro,2166,3339,3,Sim,Sim,14,3,2,80,0,10,3,1,4,2,0,3
339,49,Não,Viaja raramente,465,Pesquisa e Desenvolvimento,6,1,Ciências Humanas,1,1661,3,Feminino,41,2,4,Reprentante de saúde,3,Casado,13966,11652,2,Sim,Sim,19,3,2,80,1,30,3,3,15,11,2,12
340,35,Sim,Viaja frequentemente,880,Vendas,12,4,Outras,1,1667,4,Masculino,36,3,2,Executivo de vendas,4,Solteiro,4581,10414,3,Sim,Sim,24,4,1,80,0,13,2,4,11,9,6,7
341,29,Não,Viaja raramente,991,Vendas,5,3,Ciências Médicas,1,1669,1,Masculino,43,2,2,Executivo de vendas,2,Divorciado,4187,3356,1,Sim,Sim,13,3,2,80,1,10,3,2,10,0,0,9
342,49,Não,Viaja raramente,464,Pesquisa e Desenvolvimento,16,3,Ciências Médicas,1,1674,4,Feminino,74,3,1,Técnico de Laboratório,1,Divorciado,2587,24941,4,Sim,Sim,16,3,2,80,1,17,2,2,2,2,2,2
343,41,Não,Viaja raramente,1206,Vendas,23,2,Ciências Humanas,1,1678,4,Masculino,80,3,3,Executivo de vendas,3,Solteiro,7082,11591,3,Sim,Sim,16,3,4,80,0,21,2,3,2,0,0,2
344,33,Não,Não Viaja,530,Vendas,16,3,Ciências Humanas,1,1681,3,Feminino,36,3,2,Executivo de vendas,4,Divorciado,5368,16130,1,Sim,Sim,25,4,3,80,1,7,2,3,6,5,1,2
345,44,Não,Viaja raramente,528,Recursos HumaNãos,1,3,Ciências Humanas,1,1683,3,Feminino,44,3,1,Recursos HumaNãos,4,Divorciado,3195,4167,4,Sim,Sim,18,3,1,80,3,8,2,3,2,2,2,2
